polar angle in radiants,azimuth angle in radiants
0.355461125086653,-0.5919851539390887
0.34871216296587393,-0.5973093480024998
0.3419142392102247,-0.6026122065550398
0.33506663507233797,-0.6078933282915938
0.33506663507233797,-0.6078933282915938
0.34032122491664507,-0.6104864740601824
0.3455948679056294,-0.6130666035614419
0.35088764116963195,-0.6156335977017349
0.3561996200549233,-0.6181873367842118
0.36153087807038264,-0.6207277005164488
0.36688148683347177,-0.6232545680184953
0.3722515160155177,-0.6257678178313411
0.3776410332863174,-0.6282673279258091
0.3830501042580817,-0.6307529757118842
0.3830501042580817,-0.6307529757118842
0.38210827799529173,-0.6272527106744429
0.38117121951131056,-0.6237520262528945
0.38023887046008725,-0.6202509276288019
0.3793111732883371,-0.6167494199121771
0.37838807122122237,-0.613247508142795
0.37746950824832787,-0.6097451972914811
0.37655542910992473,-0.606242492261372
0.37564577928351556,-0.6027393978891493
0.3747405049706538,-0.5992359189462476
0.3747405049706538,-0.5992359189462476
0.3661218215471774,-0.599712771154895
0.3574977206409521,-0.6001549924249359
0.34886860304446404,-0.6005625289007046
0.3402348719835449,-0.6009353308688173
0.33159693292711206,-0.6012733527841316
0.32295519339448187,-0.6015765532935983
0.3143100627604555,-0.6018448952579742
0.3056619520583823,-0.6020783457713704
0.29701127378141223,-0.6022768761786081
0.29701127378141223,-0.6022768761786081
0.30027834231274875,-0.6054525420654185
0.3035597938323752,-0.6086231909954893
0.30685576679545135,-0.6117887666076443
0.3101664006335294,-0.6149492119273343
0.31349183575584894,-0.6181044693591309
0.31683221355030905,-0.621254480679156
0.32018767638410844,-0.6243991870274531
0.3235583676040367,-0.6275385289002977
0.32694443153640473,-0.6306724461424486
0.32694443153640473,-0.6306724461424486
0.33115641507846266,-0.6345920358399242
0.335392749724146,-0.6385031065731142
0.3396537237943799,-0.6424055385474371
0.3439396280615259,-0.6462992103085654
0.3482507557450524,-0.6501839987176925
0.35258740250551207,-0.6540597789265868
0.3569498664367459,-0.6579264243524388
0.3613384480562294,-0.6617838066525089
0.36575345029347367,-0.6656317956985849
0.36575345029347367,-0.6656317956985849
0.3606765781513158,-0.666093117808014
0.35559607338502625,-0.6665419087382487
0.35051203034956824,-0.666978148054584
0.34542454403423883,-0.6674018158564521
0.3403337100473761,-0.6678128927814246
0.3352396246008168,-0.6682113600091233
0.3301423844941066,-0.6685971992650308
0.3250420870984692,-0.6689703928242048
0.31993883034054066,-0.6693309235148899
0.31993883034054066,-0.6693309235148899
0.3224795193540361,-0.6717261833283116
0.3250298973830015,-0.6741182866472557
0.32759003634963935,-0.6765072058235772
0.3301600085960805,-0.678892912961163
0.3327398868846499,-0.6812753799135369
0.3353297443980418,-0.6836545782814423
0.33792965473939945,-0.6860304794104141
0.3405396919322984,-0.6884030543883335
0.34315993042062803,-0.6907722740429671
0.34315993042062803,-0.6907722740429671
0.3405165586543216,-0.695524788509235
0.3378521396624161,-0.7002738381828452
0.3351663152437776,-0.7050193615020209
0.33245872034759805,-0.7097612956379425
0.32972898291200253,-0.7144995764618032
0.3269767236986225,-0.7192341385108986
0.3242015561230374,-0.7239649149537222
0.32140308608098284,-0.7286918375540278
0.3185809117702252,-0.7334148366338331
0.3185809117702252,-0.7334148366338331
0.3122132013155749,-0.7316386004969209
0.30586588379720836,-0.7298422720052341
0.2995390473701623,-0.7280259880021871
0.29323277515094565,-0.7261898856989567
0.28694714527063453,-0.7243341026387986
0.2806822309296211,-0.7224587766619402
0.2744381004539304,-0.7205640458710585
0.2682148173530106,-0.7186500485973508
0.26201244037891164,-0.7167169233672107
0.26201244037891164,-0.7167169233672107
0.2634813043719299,-0.7172274976491705
0.26495147577508565,-0.7177370022099983
0.2664229543480213,-0.7182454349963304
0.2678957398350896,-0.7187527939543675
0.2693698319652886,-0.7192590770298973
0.270845230452198,-0.7197642821683198
0.27232193499391566,-0.7202684073146715
0.27379994527299356,-0.7207714504136498
0.2752792609563746,-0.7212734094096371
0.2752792609563746,-0.7212734094096371
0.27657980771506746,-0.7282844416707349
0.27789671984616177,-0.7352946231594647
0.27923043803858766,-0.7423039308586343
0.28058141747433063,-0.7493123409887663
0.28195012844732986,-0.7563198289752848
0.28333705701380296,-0.7633263694140136
0.28474270567587295,-0.770331936034894
0.2861675941005006,-0.777336501663806
0.2876122598758585,-0.784340038182382
0.2876122598758585,-0.784340038182382
0.28522675362071154,-0.7822617274605144
0.2828510873921369,-0.7801805832084202
0.2804851931935571,-0.7780966288192696
0.278129003428406,-0.7760098874769222
0.2757824508999408,-0.7739203821578777
0.27344546881097365,-0.7718281356332073
0.27111799076352566,-0.769733170470475
0.2687999507584059,-0.7676355090356473
0.26649128319471554,-0.7655351734949865
0.26649128319471554,-0.7655351734949865
0.2717096592094775,-0.7686058943769295
0.27695904768569596,-0.7716629262817037
0.28223968340073147,-0.7747061033002262
0.28755179992461366,-0.777735257785885
0.29289562949592407,-0.7807502203501172
0.2982714028936562,-0.7837508198587134
0.3036793493049945,-0.7867368834288918
0.3091196961889562,-0.7897082364271699
0.31459266913584105,-0.792664702468073
0.31459266913584105,-0.792664702468073
0.3379677333664833,-0.7997308477666224
0.361678451855425,-0.8065199604376194
0.385720240385109,-0.8130242745741529
0.41008728166222436,-0.819236091150137
0.43477247415673714,-0.8251478105010969
0.459767388725454,-0.8307519666928268
0.48506223447156993,-0.8360412635559643
0.5106458352733941,-0.8410086121112366
0.536505618354472,-0.8456471690567445
0.536505618354472,-0.8456471690567445
0.565712801452197,-0.8427444265392681
0.5947167169600123,-0.8394208358641683
0.6234933093350733,-0.8356822946766177
0.6520200551536073,-0.8315353118263538
0.6802760633886109,-0.8269869561983006
0.7082421518195117,-0.8220448032152531
0.7359008998491775,-0.8167168798794257
0.7632366785328437,-0.8110116091844211
0.7902356590786984,-0.804937754675098
0.7902356590786984,-0.804937754675098
0.7918247619951148,-0.806322354164839
0.7934184581061198,-0.807705688489086
0.7950167692398565,-0.8090877504689906
0.7966197173146763,-0.8104685328809549
0.798227324339175,-0.8118480284563416
0.7998396124122173,-0.8132262298811855
0.8014566037229569,-0.8146031297959007
0.803078320550844,-0.8159787207949886
0.8047047852656246,-0.8173529954267436
0.8047047852656246,-0.8173529954267436
0.7967814328077695,-0.8285008292018832
0.7886634073123896,-0.839616621026375
0.7803419726319267,-0.8506988339907583
0.7718079341536701,-0.8617458411273207
0.7630516116038623,-0.8727559190364932
0.7540628103555299,-0.8837272410134944
0.7448307912091814,-0.8946578696346973
0.7353442386292193,-0.9055457487602951
0.7255912274368431,-0.9163886949068792
0.7255912274368431,-0.9163886949068792
0.7416368827997262,-0.9110988915745516
0.757462652446076,-0.9056861049253491
0.7730691056322645,-0.9001533759647149
0.7884571159606807,-0.8945037132443656
0.8036278396852354,-0.8887400889747602
0.818582694430455,-0.8828654355504394
0.8333233384325692,-0.8768826424711865
0.847851650393901,-0.870794553640564
0.862169710025818,-0.8646039650223575
0.862169710025818,-0.8646039650223575
0.8671293682358189,-0.8620418539522615
0.8720594029117167,-0.8594676605302479
0.876960006834493,-0.8568815192831957
0.881831374160964,-0.854283563436638
0.8866737003178132,-0.8516739249163336
0.8914871818986846,-0.8490527343503683
0.896272016564299,-0.8464201210717642
0.9010284029455503,-0.8437762131215775
0.905756540549538,-0.8411211372524614
0.905756540549538,-0.8411211372524614
0.9054259061730222,-0.8413645146254025
0.9050950917264347,-0.8416078376512697
0.9047640970637152,-0.8418511062738253
0.9044329220387248,-0.8420943204367684
0.9041015665052464,-0.8423374800837377
0.903770030316983,-0.8425805851583094
0.9034383133275599,-0.8428236356039984
0.9031064153905232,-0.8430666313642577
0.9027743363593407,-0.8433095723824781
0.9027743363593407,-0.8433095723824781
0.906058164121342,-0.8474087627699508
0.9093726004926828,-0.8515025529256546
0.9127181464478819,-0.8555908471539099
0.9160953123311247,-0.8596735477139009
0.9195046180453211,-0.8637505547680039
0.9229465932442406,-0.867821766328705
0.9264217775276987,-0.871887078204071
0.9299307206397625,-0.875946383941732
0.9334739826699356,-0.8799995747713382
0.9334739826699356,-0.8799995747713382
0.9309251084571496,-0.8776560906784594
0.9283905859427863,-0.8753094313218304
0.9258702856441857,-0.8729596295818983
0.9233640792653356,-0.8706067179457033
0.9208718396890467,-0.8682507285120333
0.9183934409690169,-0.865891692996518
0.9159287583217884,-0.8635296427366578
0.9134776681186143,-0.8611646086967932
0.9110400478772308,-0.8587966214730137
0.9110400478772308,-0.8587966214730137
0.9206243133000139,-0.8567163912624589
0.9301621810282209,-0.8545909176552251
0.939653090762905,-0.8524206144111426
0.949096513388229,-0.8502058990361259
0.9584919506981646,-0.8479471924695483
0.9678389350879079,-0.8456449187765931
0.9771370292119451,-0.8432995048459299
0.9863858256107325,-0.8409113800930464
0.9955849463079491,-0.8384809761695337
0.9955849463079491,-0.8384809761695337
0.9844509039353265,-0.8391361971099537
0.9733013669562558,-0.8397297050014499
0.962137833631659,-0.8402613443453466
0.950961816809271,-0.8407309754285565
0.9397748424033765,-0.8411384744990892
0.9285784478415329,-0.841483733922235
0.9173741804820396,-0.8417666623169637
0.9061635960060495,-0.8419871846721325
0.894948256788339,-0.8421452424421539
0.894948256788339,-0.8421452424421539
0.9026824381562759,-0.8524836787161242
0.910601494217804,-0.8627917661388063
0.918713289278978,-0.8730681182649056
0.9270260787616033,-0.8833112710523735
0.9355485307950758,-0.8935196776599099
0.9442897488636309,-0.9036917028609165
0.9532592955145763,-0.9138256170451761
0.9624672171208201,-0.9239195897777496
0.9719240696755488,-0.9339716828827981
0.9719240696755488,-0.9339716828827981
0.9603950982120847,-0.9289248565131973
0.9490217246087699,-0.923815149167424
0.9378020809660599,-0.9186440666293064
0.9267342388586313,-0.9134130854238804
0.9158162165068487,-0.9081236526132593
0.9050459855564003,-0.9027771856738059
0.8944214774718398,-0.897375072448201
0.8839405895515281,-0.8919186711662448
0.8736011905729522,-0.8864093105285027
0.8736011905729522,-0.8864093105285027
0.8712477022472944,-0.8910296316409345
0.8688671607850593,-0.8956472137431596
0.8664590104112191,-0.9002619988892173
0.8640226810340987,-0.9048739275760116
0.8615575877942845,-0.909482938691415
0.8590631305972454,-0.9140889694603488
0.8565386936290188,-0.918691955388747
0.8539836448542856,-0.923291830205311
0.8513973354961374,-0.9278885258009552
0.8513973354961374,-0.9278885258009552
0.8513106592736216,-0.9351418431018819
0.8512222618974666,-0.9423951567423581
0.8511320820045423,-0.9496484665918783
0.8510400553489298,-0.956901772513806
0.8509461146293981,-0.9641550743650065
0.8508501893043561,-0.9714083719954528
0.8507522053932113,-0.9786616652478048
0.8506520852629512,-0.9859149539569537
0.8505497473986513,-0.9931682379495347
0.8505497473986513,-0.9931682379495347
0.8510968735716931,-0.9975314112787739
0.8516514454838658,-1.0018944463481017
0.8522136374718885,-1.0062573399157229
0.8527836292684218,-1.0106200886393217
0.8533616062130436,-1.0149826890721232
0.8539477594731765,-1.0193451376587663
0.8545422862755196,-1.023707430730984
0.8551453901485742,-1.0280695645030717
0.8557572811768832,-1.03243153506714
0.8557572811768832,-1.03243153506714
0.8610608808378057,-1.023172036864238
0.866205729206715,-1.013900409271092
0.8711995059481991,-1.0046172537733564
0.8760494216894429,-0.9953231338910653
0.8807622524604265,-0.9860185780852091
0.8853443712377987,-0.9767040824064499
0.8898017768625756,-0.9673801129117522
0.8941401205746805,-0.9580471078718655
0.8983647303830519,-0.9487054797900943
0.8983647303830519,-0.9487054797900943
0.8831726458597697,-0.9558313626341887
0.8676733481027538,-0.9628462793602061
0.8518609981958961,-0.9697462851753877
0.835729981362337,-0.976527319138107
0.8192749508621137,-0.9831852054030238
0.8024908753276274,-0.9897156551998266
0.7853730895324021,-0.9961142696262736
0.7679173485353556,-1.0023765433387033
0.7501198850802187,-1.0084978692246296
0.7501198850802187,-1.0084978692246296
0.7451860856015857,-1.0109923026761316
0.7402129397072034,-1.0134756954894772
0.7352000917967292,-1.0159478979054548
0.730147186452082,-1.0184087581735193
0.7250538686167292,-1.0208581225380668
0.7199197837828396,-1.02329583522539
0.7147445781865097,-1.0257217384313555
0.7095278990112485,-1.0281356723098587
0.7042693945999255,-1.0305374749621041
0.7042693945999255,-1.0305374749621041
0.7306643816750219,-1.0320597127442248
0.7571804620070235,-1.033273669344241
0.7837908969494769,-1.034177234440177
0.8104682942365409,-1.034768824918795
0.8371847930443254,-1.0350473985025006
0.8639122571344527,-1.0350124628048056
0.8906224727939185,-1.0346640796314657
0.9172873481302267,-1.0340028644397712
0.9438791102366977,-1.033029980967016
0.9438791102366977,-1.033029980967016
0.9206173514155415,-1.0342314388217828
0.8972707999957368,-1.035194256902745
0.8738578462607337,-1.0359171355421053
0.8503972378973149,-1.036399092818922
0.8269079811694985,-1.0366394711229567
0.8034092386287809,-1.036637941583821
0.7799202247144642,-1.0363945062959987
0.7564601006507534,-1.0359094983046537
0.7330478700650557,-1.035183579352449
0.7330478700650557,-1.035183579352449
0.7709163566121833,-1.033345772772608
0.8085125384029684,-1.0308816041340678
0.8457624840126896,-1.0277996742158093
0.8825969283389117,-1.0241105225278135
0.9189520162522108,-1.0198264561986183
0.9547698808392828,-1.0149613585308181
0.9899990500407808,-1.0095304837265784
1.0245946838164164,-1.0035502442254423
1.0585186512117724,-0.9970379967172022
1.0585186512117724,-0.9970379967172022
0.9901976551563909,-1.0065877186333763
0.9200255202889601,-1.0139682361276936
0.8484308491004954,-1.0190915711714337
0.7759090280033497,-1.0218938871966488
0.7030014175544893,-1.0223392646312908
0.6302690871525362,-1.020421927757968
0.5582641091857358,-1.0161666097216568
0.4875019747569747,-1.00962700299542
0.41843843953629667,-1.0008825163677841
0.41843843953629667,-1.0008825163677841
0.46960016077508254,-1.0112117483256187
0.5223743208812385,-1.0203254210192652
0.576625663435728,-1.028161665074475
0.6321818732940309,-1.0346639357635126
0.68883481969562,-1.0397827922312473
0.7463439575927049,-1.0434776050689611
0.8044419289321831,-1.045718067824098
0.862842151855899,-1.0464853890949342
0.9212479252999709,-1.0457730597366939
0.9212479252999709,-1.0457730597366939
0.8597046312297962,-1.0543569064232694
0.7964598925630709,-1.0612675281895618
0.7318339360393582,-1.0664356486850424
0.6662010932844206,-1.0698069730178685
0.5999776189378764,-1.0713448775135164
0.533605353515605,-1.0710323287936445
0.46753270040703754,-1.0688728053783862
0.4021948960367669,-1.0648901079726858
0.3379956908000492,-1.0591270821266254
0.3379956908000492,-1.0591270821266254
0.42277255748335546,-1.0597495864407622
0.507275390353947,-1.0573094561385465
0.5906041563085678,-1.0518501916980576
0.6719396667810094,-1.0434662196510591
0.7505917363916673,-1.032295147401865
0.8260279596762605,-1.0185074281457012
0.8978820376134645,-1.0022950878281967
0.965944841967389,-0.9838609871752625
1.0301437489208563,-0.9634096432178242
1.0301437489208563,-0.9634096432178242
1.0481550432349271,-0.9710678459174001
1.0665702001387576,-0.9785714983374768
1.0853962536195405,-0.9859145706156621
1.104639663835029,-0.9930908600440884
1.124306222277861,-1.0000939977124457
1.1444009506602433,-1.0069174571035946
1.1649279939751214,-1.0135545648270712
1.1858905083956308,-1.0199985136712413
1.2072905449057598,-1.0262423781450298
1.2072905449057598,-1.0262423781450298
1.2457616433440182,-1.0137540591452754
1.2826827635163671,-1.000628081219747
1.3180899917186055,-0.9869078841707056
1.3520284503777287,-0.9726348159822873
1.384549984422216,-0.9578479800326539
1.4157111579427701,-0.9425841581571835
1.4455715608985116,-0.9268777943533831
1.4741924097357624,-0.9107610253817275
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5016354160524088,-0.8942637463136518
1.5196586608838274,-0.8871512901419993
1.5373652234075117,-0.8798812480042066
1.5547586223644418,-0.8724586569475803
1.5718427956704093,-0.8648884475095207
1.5886220518476148,-0.857175438940661
1.6051010241170778,-0.8493243353989229
1.6212846272497623,-0.8413397230338544
1.6371780172259662,-0.8332260678818709
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.65278655371104,-0.8249877144952058
1.593806002042868,-0.8479697854629534
1.531778812068682,-0.8691096775872278
1.4667057511132617,-0.8882313404977754
1.3986647497333942,-0.9051564959500167
1.3278253533903457,-0.9197100601539402
1.2544593957610257,-0.9317267994043905
1.1789451439761138,-0.9410588776456107
1.1017624197040305,-0.9475836923909304
1.0234772172183695,-0.9512111732256858
1.0234772172183695,-0.9512111732256858
1.0621427349351487,-0.9456173253659172
1.100168385793007,-0.9393085929042242
